lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,step,micro@P,micro@R,micro@F1,macro@P,macro@R,macro@F1,MD@R,MD@P,MD@F1,ALLTRUE,ALLRECALLED,ALLPRED,loss,epoch,val_micro@P,val_micro@R,val_micro@F1,val_macro@P,val_macro@R,val_macro@F1,val_MD@R,val_MD@P,val_MD@F1,val_ALLTRUE,val_ALLRECALLED,val_ALLPRED,val_loss
,,,,,,87,,,,,,,,,,,,,,,0.9749383926391602,0.9760411381721497,0.9754894375801086,0.9589687585830688,0.9508271217346191,0.954829752445221,0.9795372486114502,0.9784305691719055,0.9789835810661316,9725.0,9526.0,9736.0,5.089138031005859
,,,,,,88,,,,,,,,,,,,,,,0.9745866656303406,0.9752834439277649,0.9749349355697632,0.9589262008666992,0.9505082368850708,0.9546504020690918,0.9788581132888794,0.9781588315963745,0.9785083532333374,9791.0,9584.0,9798.0,7.993429660797119
,,,,,,89,,,,,,,,,,,,,,,0.9736815690994263,0.9747669100761414,0.9742239117622375,0.958254873752594,0.9502205848693848,0.9541714191436768,0.9785163998603821,0.9774268865585327,0.9779713153839111,9868.0,9656.0,9879.0,8.021623611450195
,,,,,,90,,,,,,,,,,,,,,,0.9733695387840271,0.9744466543197632,0.9739077687263489,0.9580756425857544,0.9500746130943298,0.954009473323822,0.978269636631012,0.977188229560852,0.9777286052703857,9940.0,9724.0,9951.0,7.78359842300415
,,,,,,91,,,,,,,,,,,,,,,0.9732428193092346,0.9742154479026794,0.9737288951873779,0.957962691783905,0.9498119950294495,0.9538216590881348,0.9780132174491882,0.977036714553833,0.9775246977806091,10006.0,9786.0,10016.0,3.2751717567443848
,,,,,,92,,,,,,,,,,,,,,,0.9724397659301758,0.9740814566612244,0.9732599258422852,0.9574652910232544,0.949922502040863,0.9536290764808655,0.9778550267219543,0.9762070178985596,0.977030336856842,10070.0,9847.0,10087.0,6.15844202041626
,,,,,,93,,,,,,,,,,,,,,,0.972457230091095,0.9739901423454285,0.973223090171814,0.9574629664421082,0.9498139023780823,0.9535737037658691,0.9777339696884155,0.9761951565742493,0.976963996887207,10150.0,9924.0,10166.0,1.3723258972167969
,,,,,,94,,,,,,,,,,,,,,,0.971989095211029,0.9735093116760254,0.9727485775947571,0.9572651386260986,0.9496839642524719,0.9534109830856323,0.9772238731384277,0.9756978154182434,0.9764602184295654,10230.0,9997.0,10246.0,8.126659393310547
,,,,,,95,,,,,,,,,,,,,,,0.9720300436019897,0.9734530448913574,0.9727410078048706,0.9572895169258118,0.9496120810508728,0.9533872604370117,0.9771618247032166,0.9757333397865295,0.9764470458030701,10246.0,10012.0,10261.0,0.6751327514648438
,,,,,,347,,,,,,,,,,,,,6.237804412841797,2,0.9720300436019897,0.9734530448913574,0.9727410078048706,0.9572895169258118,0.9496120810508728,0.9533872604370117,0.9771618247032166,0.9757333397865295,0.9764470458030701,10246.0,10012.0,10261.0,6.107428550720215
,,,,,,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3848645091056824,2,,,,,,,,,,,,,
1.8974178816089938e-05,1.8974178816089938e-05,0.0018974178816089935,0.00018974178816089936,0.00018974178816089936,0.00018974178816089936,349,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,349,1.0,0.9790209531784058,0.9893993139266968,1.0,0.9850459694862366,0.9924378395080566,0.9790209531784058,1.0,0.9893993139266968,143.0,140.0,140.0,0.4365682601928711,3,,,,,,,,,,,,,
1.879852450377657e-05,1.879852450377657e-05,0.0018798524503776568,0.00018798524503776568,0.00018798524503776568,0.00018798524503776568,399,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,399,0.9869067072868347,0.9871760010719299,0.9870413541793823,0.9828758835792542,0.9862934350967407,0.9845749735832214,0.9882674217224121,0.987997829914093,0.9881325960159302,3665.0,3622.0,3666.0,0.17599058151245117,3,,,,,,,,,,,,,
1.8622870191463204e-05,1.8622870191463204e-05,0.0018622870191463202,0.00018622870191463203,0.00018622870191463203,0.00018622870191463203,449,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,449,0.9885544776916504,0.9893932938575745,0.9889736771583557,0.976172685623169,0.9807811379432678,0.978462278842926,0.9901003837585449,0.9892609715461731,0.9896805286407471,7071.0,7001.0,7077.0,0.22234153747558594,3,,,,,,,,,,,,,
,,,,,,96,,,,,,,,,,,,,,,0.9883091449737549,0.9896488189697266,0.9889785051345825,0.9774048328399658,0.9784662127494812,0.9779350161552429,0.9903881549835205,0.9890475273132324,0.9897173643112183,8115.0,8037.0,8126.0,8.744056701660156
,,,,,,97,,,,,,,,,,,,,,,0.9873062372207642,0.9888753294944763,0.9880901575088501,0.9766151905059814,0.977974534034729,0.977293848991394,0.9897310733795166,0.9881606101989746,0.9889451861381531,8180.0,8096.0,8193.0,8.985297203063965
,,,,,,98,,,,,,,,,,,,,,,0.9869107007980347,0.9884680509567261,0.9876887798309326,0.974564254283905,0.977807879447937,0.9761821031570435,0.9894391894340515,0.9878802299499512,0.9886590838432312,8238.0,8151.0,8251.0,2.288292407989502
,,,,,,99,,,,,,,,,,,,,,,0.9859644770622253,0.9884545803070068,0.9872079491615295,0.9740921854972839,0.9779103994369507,0.975996732711792,0.9894167184829712,0.9869241714477539,0.9881688952445984,8315.0,8227.0,8336.0,4.871304512023926
,,,,,,100,,,,,,,,,,,,,,,0.9850088953971863,0.9877117872238159,0.9863584637641907,0.9732074737548828,0.9773073196411133,0.9752520322799683,0.9890241026878357,0.9863176941871643,0.987669050693512,8382.0,8290.0,8405.0,6.6092329025268555
,,,,,,101,,,,,,,,,,,,,,,0.9847607612609863,0.9875606894493103,0.9861587882041931,0.9730424284934998,0.9771248698234558,0.9750785231590271,0.9891008138656616,0.986296534538269,0.987696647644043,8441.0,8349.0,8465.0,2.6765241622924805
,,,,,,102,,,,,,,,,,,,,,,0.9835048913955688,0.9872005581855774,0.9853492975234985,0.9717575907707214,0.9767066240310669,0.974224328994751,0.9887270927429199,0.9850257635116577,0.9868729710578918,8516.0,8420.0,8548.0,14.15894889831543
,,,,,,103,,,,,,,,,,,,,,,0.9823563694953918,0.9864786267280579,0.9844131469726562,0.9708099961280823,0.9762513041496277,0.9735205173492432,0.9883436560630798,0.9842135906219482,0.9862743020057678,8579.0,8479.0,8615.0,6.366874694824219
,,,,,,104,,,,,,,,,,,,,,,0.9816049933433533,0.9859122633934021,0.9837538599967957,0.9706470966339111,0.9742459654808044,0.9724400043487549,0.9881062507629395,0.9837893843650818,0.985943078994751,8660.0,8557.0,8698.0,6.138825416564941
,,,,,,105,,,,,,,,,,,,,,,0.9815047383308411,0.9854424595832825,0.9834696650505066,0.969434380531311,0.971114993095398,0.9702664613723755,0.9876203536987305,0.9836739301681519,0.985643208026886,8724.0,8616.0,8759.0,2.746556282043457
,,,,,,106,,,,,,,,,,,,,,,0.9811940789222717,0.9852121472358704,0.9831990003585815,0.969245433807373,0.9710158705711365,0.9701220989227295,0.9874871969223022,0.9834598302841187,0.985469400882721,8791.0,8681.0,8827.0,2.1991233825683594
,,,,,,107,,,,,,,,,,,,,,,0.980215847492218,0.9846431612968445,0.9824244976043701,0.9686506390571594,0.9706223011016846,0.9696277976036072,0.9869015216827393,0.9824640154838562,0.984677791595459,8856.0,8740.0,8896.0,12.86154842376709
,,,,,,108,,,,,,,,,,,,,,,0.9798463582992554,0.9845603108406067,0.982197642326355,0.9684397578239441,0.970675528049469,0.9695480465888977,0.9867979288101196,0.9820732474327087,0.9844299554824829,8938.0,8820.0,8981.0,3.394702911376953
,,,,,,109,,,,,,,,,,,,,,,0.9791528582572937,0.9842554330825806,0.9816975593566895,0.9678329229354858,0.9705337285995483,0.9691712856292725,0.9865838885307312,0.9814692139625549,0.984019935131073,9019.0,8898.0,9066.0,3.554687976837158
,,,,,,110,,,,,,,,,,,,,,,0.9781965613365173,0.9836932420730591,0.9809371829032898,0.9669567346572876,0.9700542092323303,0.9684911966323853,0.9861172437667847,0.9806069731712341,0.983354389667511,9076.0,8950.0,9127.0,8.135744094848633
,,,,,,111,,,,,,,,,,,,,,,0.9776208400726318,0.9834972620010376,0.980550229549408,0.9665983319282532,0.969873309135437,0.9682213664054871,0.9859016537666321,0.9800108671188354,0.9829474091529846,9150.0,9021.0,9205.0,5.463325500488281
,,,,,,112,,,,,,,,,,,,,,,0.9762237668037415,0.9825662970542908,0.9793847799301147,0.9627425074577332,0.9691818356513977,0.965950071811676,0.9855982661247253,0.9792361259460449,0.9824069142341614,9235.0,9102.0,9295.0,11.297832489013672
,,,,,,113,,,,,,,,,,,,,,,0.9753468632698059,0.9822657108306885,0.9787940382957458,0.9619206786155701,0.9674004316329956,0.9646467566490173,0.985275149345398,0.9783350825309753,0.9817928671836853,9304.0,9167.0,9370.0,6.7532877922058105
,,,,,,114,,,,,,,,,,,,,,,0.9743671417236328,0.9816455245018005,0.9779927730560303,0.9596527218818665,0.9640057682991028,0.961810290813446,0.9846334457397461,0.9773328900337219,0.9809696078300476,9371.0,9227.0,9441.0,6.426597595214844
,,,,,,115,,,,,,,,,,,,,,,0.9738060235977173,0.9811340570449829,0.9774563312530518,0.9591494202613831,0.9636150002479553,0.9613622426986694,0.9841017723083496,0.9767515063285828,0.9804128408432007,9435.0,9285.0,9506.0,5.091043472290039
,,,,,,116,,,,,,,,,,,,,,,0.9729673266410828,0.9806438088417053,0.9767904877662659,0.9586697816848755,0.9634583592414856,0.961042046546936,0.9837996959686279,0.9760985374450684,0.9799339771270752,9506.0,9352.0,9581.0,9.847311019897461
,,,,,,117,,,,,,,,,,,,,,,0.9724380970001221,0.9800543189048767,0.9762313365936279,0.9583268761634827,0.9615265727043152,0.9598996639251709,0.9832915663719177,0.9756501913070679,0.9794559478759766,9576.0,9416.0,9651.0,6.03767728805542
,,,,,,118,,,,,,,,,,,,,,,0.971713662147522,0.9788622856140137,0.9752748608589172,0.9578413367271423,0.9606304168701172,0.9592115879058838,0.9821780323982239,0.9750051498413086,0.9785784482955933,9651.0,9479.0,9722.0,8.64708137512207
,,,,,,119,,,,,,,,,,,,,,,0.9716210961341858,0.978714644908905,0.9751549363136292,0.9580639600753784,0.9607955813407898,0.9594065546989441,0.9820051193237305,0.9748877286911011,0.9784334897994995,9725.0,9550.0,9796.0,4.347356796264648
,,,,,,120,,,,,,,,,,,,,,,0.9712026119232178,0.9782453179359436,0.9747112393379211,0.9577909111976624,0.9591419100761414,0.9584331512451172,0.9816157817840576,0.9745487570762634,0.9780694842338562,9791.0,9611.0,9862.0,6.511631011962891
,,,,,,121,,,,,,,,,,,,,,,0.9703338742256165,0.9778070449829102,0.9740561246871948,0.9571159482002258,0.9589561820030212,0.9579991698265076,0.9812525510787964,0.973753035068512,0.9774883985519409,9868.0,9683.0,9944.0,7.44767951965332
,,,,,,122,,,,,,,,,,,,,,,0.9695608615875244,0.977364182472229,0.9734469056129456,0.9566148519515991,0.9587070941925049,0.9576229453086853,0.9809859395027161,0.9731537103652954,0.9770541191101074,9940.0,9751.0,10020.0,8.776290893554688
,,,,,,123,,,,,,,,,,,,,,,0.9692704081535339,0.9772136807441711,0.9732258319854736,0.9549210667610168,0.9585292339324951,0.9566963911056519,0.9808115363121033,0.9728389978408813,0.976809024810791,10006.0,9814.0,10088.0,3.3090295791625977
,,,,,,124,,,,,,,,,,,,,,,0.9685070514678955,0.9772591590881348,0.9728634357452393,0.9544617533683777,0.9587662220001221,0.9565805792808533,0.9808341860771179,0.9720500111579895,0.9764223098754883,10070.0,9877.0,10161.0,6.480768203735352
,,,,,,125,,,,,,,,,,,,,,,0.968658447265625,0.9774384498596191,0.9730286598205566,0.9545431137084961,0.9588911533355713,0.9566832780838013,0.9809852242469788,0.9721733927726746,0.9765594601631165,10150.0,9957.0,10242.0,0.6669454574584961
,,,,,,126,,,,,,,,,,,,,,,0.9680449366569519,0.9772238731384277,0.972612738609314,0.9542930722236633,0.9589735865592957,0.9565973877906799,0.9807429313659668,0.9715309143066406,0.9761151671409607,10230.0,10033.0,10327.0,8.097984313964844
,,,,,,127,,,,,,,,,,,,,,,0.9680943489074707,0.9772593975067139,0.9726552963256836,0.9543262124061584,0.9589970111846924,0.9566256999969482,0.9807729721069336,0.9715749621391296,0.9761523008346558,10246.0,10049.0,10343.0,0.08756256103515625
,,,,,,463,,,,,,,,,,,,,6.366574764251709,3,0.9680943489074707,0.9772593975067139,0.9726552963256836,0.9543262124061584,0.9589970111846924,0.9566256999969482,0.9807729721069336,0.9715749621391296,0.9761523008346558,10246.0,10049.0,10343.0,6.219409942626953
,,,,,,463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33989080786705017,3,,,,,,,,,,,,,
1.8447215879149834e-05,1.8447215879149834e-05,0.0018447215879149835,0.00018447215879149835,0.00018447215879149835,0.00018447215879149835,499,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,499,0.993194580078125,0.993194580078125,0.993194580078125,0.9889844059944153,0.9893902540206909,0.989186704158783,0.9935948848724365,0.9935948848724365,0.9935948848724365,2498.0,2482.0,2498.0,0.05496549606323242,4,,,,,,,,,,,,,
1.8271561566836467e-05,1.8271561566836467e-05,0.0018271561566836464,0.00018271561566836467,0.00018271561566836467,0.00018271561566836467,549,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,549,0.9903558492660522,0.9893687963485718,0.9898620843887329,0.9872881770133972,0.9867796897888184,0.9870337247848511,0.9900332093238831,0.9910209774971008,0.9905268549919128,6020.0,5960.0,6014.0,0.5850887298583984,4,,,,,,,,,,,,,
,,,,,,128,,,,,,,,,,,,,,,0.9901393055915833,0.9898952841758728,0.9900172352790833,0.988075315952301,0.9842977523803711,0.9861744046211243,0.9903881549835205,0.9906322956085205,0.9905102252960205,8115.0,8037.0,8113.0,10.406496047973633
,,,,,,129,,,,,,,,,,,,,,,0.989119827747345,0.989119827747345,0.989119827747345,0.9872795343399048,0.9838083386421204,0.9855314493179321,0.9897310733795166,0.9897310733795166,0.9897310733795166,8180.0,8096.0,8180.0,8.815336227416992
,,,,,,130,,,,,,,,,,,,,,,0.9884722828865051,0.9888322353363037,0.988652229309082,0.9868120551109314,0.9836317896842957,0.985209584236145,0.9895605444908142,0.9892003536224365,0.989380419254303,8238.0,8152.0,8241.0,4.352044105529785
,,,,,,131,,,,,,,,,,,,,,,0.9870316982269287,0.9885748624801636,0.9878026843070984,0.9820758700370789,0.9834787845611572,0.9827761650085449,0.9894167184829712,0.9878722429275513,0.9886438846588135,8315.0,8227.0,8328.0,8.701438903808594
,,,,,,132,,,,,,,,,,,,,,,0.9861822724342346,0.9877117872238159,0.9869464039802551,0.9813088178634644,0.9828183650970459,0.9820619821548462,0.9887855052947998,0.9872543215751648,0.9880192875862122,8382.0,8288.0,8395.0,5.9860382080078125
,,,,,,133,,,,,,,,,,,,,,,0.9859238266944885,0.9874422550201416,0.9866824746131897,0.9811379909515381,0.9825155735015869,0.9818256497383118,0.988745391368866,0.9872249960899353,0.9879845976829529,8441.0,8346.0,8454.0,3.7082343101501465
,,,,,,134,,,,,,,,,,,,,,,0.9845361113548279,0.9868482947349548,0.9856908321380615,0.9797878861427307,0.9819818735122681,0.9808816909790039,0.9881399869918823,0.9858247637748718,0.9869809746742249,8516.0,8415.0,8536.0,14.346148490905762
,,,,,,135,,,,,,,,,,,,,,,0.9831551909446716,0.9864786267280579,0.9848141074180603,0.9785603284835815,0.9816727638244629,0.9801103472709656,0.9879939556121826,0.9846654534339905,0.9863268733024597,8579.0,8476.0,8608.0,8.323600769042969
,,,,,,136,,,,,,,,,,,,,,,0.9821674823760986,0.9857967495918274,0.983978807926178,0.9763138294219971,0.979447603225708,0.9778754711151123,0.9875288605690002,0.9838932156562805,0.985707700252533,8660.0,8552.0,8692.0,6.075745582580566
,,,,,,137,,,,,,,,,,,,,,,0.981951117515564,0.9853278398513794,0.9836365580558777,0.9747692942619324,0.9760727286338806,0.97541344165802,0.9870472550392151,0.9836646318435669,0.9853529930114746,8724.0,8611.0,8754.0,3.4313526153564453
,,,,,,138,,,,,,,,,,,,,,,0.9814143180847168,0.9850984215736389,0.9832528829574585,0.9743792414665222,0.9758884906768799,0.9751259088516235,0.9868046641349792,0.9831142425537109,0.9849560260772705,8791.0,8675.0,8824.0,2.447451591491699
,,,,,,139,,,,,,,,,,,,,,,0.9803237915039062,0.9845302700996399,0.9824225306510925,0.9737014770507812,0.9754709601402283,0.9745780229568481,0.9862240552902222,0.9820103645324707,0.9841126799583435,8856.0,8734.0,8894.0,12.87534236907959
,,,,,,140,,,,,,,,,,,,,,,0.9796236753463745,0.9843365550041199,0.9819744229316711,0.9730984568595886,0.9753547310829163,0.9742165803909302,0.9860147833824158,0.9812938570976257,0.9836486577987671,8938.0,8813.0,8981.0,5.220432281494141
,,,,,,141,,,,,,,,,,,,,,,0.978606104850769,0.9839228391647339,0.9812572598457336,0.9722504615783691,0.9751346111297607,0.97367924451828,0.9856968522071838,0.9803705215454102,0.9830265045166016,9019.0,8890.0,9068.0,4.325484752655029
,,,,,,142,,,,,,,,,,,,,,,0.9774394631385803,0.9833627343177795,0.9803921580314636,0.9711675047874451,0.9746607542037964,0.9728970527648926,0.9852358102798462,0.9793012738227844,0.9822595715522766,9076.0,8942.0,9131.0,7.517678260803223
,,,,,,143,,,,,,,,,,,,,,,0.9769790172576904,0.9832786917686462,0.9801187515258789,0.9708734154701233,0.9745408892631531,0.9726899862289429,0.9851366281509399,0.978825032711029,0.9819706678390503,9150.0,9014.0,9209.0,7.4008283615112305
,,,,,,144,,,,,,,,,,,,,,,0.9755887985229492,0.9823497533798218,0.9789575934410095,0.9701755046844482,0.9738579988479614,0.9720015525817871,0.9846237301826477,0.9778470993041992,0.9812237024307251,9235.0,9093.0,9299.0,11.271121978759766
,,,,,,145,,,,,,,,,,,,,,,0.9740937948226929,0.9820507168769836,0.9780560731887817,0.9672616124153137,0.9720561504364014,0.969636857509613,0.9843078255653381,0.9763326048851013,0.9803040027618408,9304.0,9158.0,9380.0,11.173397064208984
,,,,,,146,,,,,,,,,,,,,,,0.9730215668678284,0.9814320802688599,0.9772087335586548,0.9648484587669373,0.9686152338981628,0.9666991829872131,0.9836730360984802,0.975243330001831,0.9794400334358215,9371.0,9218.0,9452.0,5.001459121704102
,,,,,,147,,,,,,,,,,,,,,,0.9721638560295105,0.9809221029281616,0.9765233397483826,0.9640684127807617,0.9682019948959351,0.9660995006561279,0.9831478595733643,0.9743697643280029,0.9787391424179077,9435.0,9276.0,9520.0,5.128399848937988
,,,,,,148,,,,,,,,,,,,,,,0.9708272814750671,0.9802230000495911,0.9755024909973145,0.9630253911018372,0.9677820205688477,0.9653627872467041,0.9826425313949585,0.9732235670089722,0.9779103994369507,9506.0,9341.0,9598.0,11.448586463928223
,,,,,,149,,,,,,,,,,,,,,,0.9703205823898315,0.9798454642295837,0.9750597476959229,0.9626767635345459,0.9660193920135498,0.9642965197563171,0.9823517203330994,0.972802460193634,0.9775537848472595,9576.0,9407.0,9670.0,5.860899925231934
,,,,,,150,,,,,,,,,,,,,,,0.96941077709198,0.97855144739151,0.9739596843719482,0.9619808793067932,0.9649977684020996,0.9634407758712769,0.9811418652534485,0.9719769954681396,0.9765379428863525,9651.0,9469.0,9742.0,11.051803588867188
,,,,,,151,,,,,,,,,,,,,,,0.9690333008766174,0.9782004952430725,0.9735953211784363,0.9618760943412781,0.9649382829666138,0.9633595943450928,0.9807711839675903,0.971579909324646,0.9761539101600647,9725.0,9538.0,9817.0,6.449422836303711
,,,,,,152,,,,,,,,,,,,,,,0.9680452942848206,0.9777346253395081,0.972865879535675,0.9611617922782898,0.9647478461265564,0.9629031419754028,0.9803901314735413,0.9706745147705078,0.9755081534385681,9791.0,9599.0,9889.0,6.404374599456787
,,,,,,153,,,,,,,,,,,,,,,0.9670175313949585,0.9775030612945557,0.9722320437431335,0.9604412317276001,0.9646433591842651,0.9624859690666199,0.980137825012207,0.9696240425109863,0.9748526215553284,9868.0,9672.0,9975.0,7.799907684326172
,,,,,,154,,,,,,,,,,,,,,,0.9660763740539551,0.9769617915153503,0.9714885950088501,0.9597907066345215,0.9642682075500488,0.9619715213775635,0.9798792600631714,0.9689614176750183,0.9743897318840027,9940.0,9740.0,10052.0,11.127521514892578
,,,,,,155,,,,,,,,,,,,,,,0.9656194448471069,0.9768139123916626,0.9711844325065613,0.9580341577529907,0.9640966057777405,0.9610176682472229,0.979712188243866,0.9684844613075256,0.9740659594535828,10006.0,9803.0,10122.0,5.369795799255371
,,,,,,156,,,,,,,,,,,,,,,0.9650740623474121,0.9768619537353516,0.9709322452545166,0.9577267169952393,0.9642782807350159,0.9609507918357849,0.9797418117523193,0.9679191708564758,0.9737945795059204,10070.0,9866.0,10193.0,6.55434513092041
,,,,,,157,,,,,,,,,,,,,,,0.9647757411003113,0.9768472909927368,0.9707739949226379,0.9575727581977844,0.9642080068588257,0.9608393907546997,0.9799014925956726,0.9677921533584595,0.9738091826438904,10150.0,9946.0,10277.0,2.4345617294311523
,,,,,,158,,,,,,,,,,,,,,,0.9639961123466492,0.9762463569641113,0.9700825810432434,0.9571416974067688,0.9639424085617065,0.960489809513092,0.9792766571044922,0.9669884443283081,0.9730937480926514,10230.0,10018.0,10360.0,9.034143447875977
,,,,,,159,,,,,,,,,,,,,,,0.9640516638755798,0.9762834310531616,0.9701290130615234,0.9571793675422668,0.9639673829078674,0.9605212211608887,0.9793090224266052,0.9670393466949463,0.9731354713439941,10246.0,10034.0,10376.0,0.02878570556640625
,,,,,,579,,,,,,,,,,,,,7.361618995666504,4,0.9640516638755798,0.9762834310531616,0.9701290130615234,0.9571793675422668,0.9639673829078674,0.9605212211608887,0.9793090224266052,0.9670393466949463,0.9731354713439941,10246.0,10034.0,10376.0,7.189755916595459
,,,,,,579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29884427785873413,4,,,,,,,,,,,,,
1.80959072545231e-05,1.80959072545231e-05,0.0018095907254523098,0.00018095907254523099,0.00018095907254523099,0.00018095907254523099,599,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,599,0.9904341697692871,0.9940915703773499,0.9922595024108887,0.9916345477104187,0.9943397045135498,0.9929842352867126,0.9940915703773499,0.9904341697692871,0.9922595024108887,1354.0,1346.0,1359.0,0.45935630798339844,5,,,,,,,,,,,,,
1.7920252942209734e-05,1.7920252942209734e-05,0.0017920252942209731,0.00017920252942209733,0.00017920252942209733,0.00017920252942209733,649,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,649,0.9902518391609192,0.9912583827972412,0.9907548427581787,0.9770916104316711,0.9829832315444946,0.9800153374671936,0.9926814436912537,0.9916734099388123,0.9921771883964539,4919.0,4883.0,4924.0,0.30406832695007324,5,,,,,,,,,,,,,
,,,,,,160,,,,,,,,,,,,,,,0.9901453852653503,0.990511417388916,0.9903283715248108,0.9789844751358032,0.9794889092445374,0.979236364364624,0.9919901490211487,0.99162358045578,0.9918068051338196,8115.0,8050.0,8118.0,8.072214126586914
,,,,,,161,,,,,,,,,,,,,,,0.989368200302124,0.9897310733795166,0.9895495772361755,0.9783628582954407,0.9789859652519226,0.9786737561225891,0.9913203120231628,0.9909568428993225,0.9911385178565979,8180.0,8109.0,8183.0,7.561234474182129
,,,,,,162,,,,,,,,,,,,,,,0.9891964197158813,0.9891964197158813,0.9891964197158813,0.9783180952072144,0.9788191914558411,0.9785677194595337,0.9908958673477173,0.9908958673477173,0.9908958673477173,8238.0,8163.0,8238.0,2.933218479156494
,,,,,,163,,,,,,,,,,,,,,,0.9884615540504456,0.9890559315681458,0.9887586236000061,0.9761208295822144,0.9788554310798645,0.9774841666221619,0.990739643573761,0.9901442527770996,0.9904418587684631,8315.0,8238.0,8320.0,5.782016754150391
,,,,,,164,,,,,,,,,,,,,,,0.9874761700630188,0.9877117872238159,0.987593948841095,0.9751488566398621,0.9778143763542175,0.9764769077301025,0.9896206259727478,0.9893845319747925,0.9895025491714478,8382.0,8295.0,8384.0,6.27907133102417
,,,,,,165,,,,,,,,,,,,,,,0.9872098565101624,0.9875606894493103,0.9873852729797363,0.9749699831008911,0.9776284694671631,0.9762949347496033,0.9896931648254395,0.9893415570259094,0.989517331123352,8441.0,8354.0,8444.0,2.592413902282715
,,,,,,166,,,,,,,,,,,,,,,0.9860426783561707,0.9872005581855774,0.9866212606430054,0.9737838506698608,0.9772085547447205,0.975490152835846,0.9893142580986023,0.988153874874115,0.98873370885849,8516.0,8425.0,8526.0,14.00258731842041
,,,,,,167,,,,,,,,,,,,,,,0.9848713874816895,0.9864786267280579,0.9856743812561035,0.9711574912071228,0.9767510294914246,0.973939061164856,0.9886932969093323,0.9870824813842773,0.9878872632980347,8579.0,8482.0,8593.0,9.242584228515625
,,,,,,168,,,,,,,,,,,,,,,0.983978807926178,0.9857967495918274,0.9848869442939758,0.9708921909332275,0.9746189117431641,0.9727495908737183,0.9883371591567993,0.9865145087242126,0.9874250292778015,8660.0,8559.0,8676.0,5.665600776672363
,,,,,,169,,,,,,,,,,,,,,,0.9837473034858704,0.9852132201194763,0.9844797253608704,0.9696840643882751,0.9714276194572449,0.9705528020858765,0.9877349734306335,0.9862653017044067,0.9869995713233948,8724.0,8617.0,8737.0,2.535964012145996
,,,,,,170,,,,,,,,,,,,,,,0.9834128618240356,0.9846433997154236,0.9840277433395386,0.9694778323173523,0.9710298180580139,0.9702511429786682,0.9871459603309631,0.9859122633934021,0.986528754234314,8791.0,8678.0,8802.0,4.800734519958496
,,,,,,171,,,,,,,,,,,,,,,0.9827489256858826,0.9841915369033813,0.9834696650505066,0.9691590070724487,0.9707517027854919,0.9699531197547913,0.9866756796836853,0.9852294325828552,0.9859520196914673,8856.0,8738.0,8869.0,9.063929557800293
,,,,,,172,,,,,,,,,,,,,,,0.9822425842285156,0.9840009212493896,0.9831209182739258,0.9688321948051453,0.9707484245300293,0.9697871208190918,0.9864622950553894,0.984699547290802,0.9855801463127136,8938.0,8817.0,8954.0,4.531187534332275
,,,,,,173,,,,,,,,,,,,,,,0.9819530844688416,0.983368456363678,0.9826602339744568,0.9686511158943176,0.9704371690750122,0.9695405960083008,0.9859186410903931,0.9844995737075806,0.9852085709571838,9019.0,8892.0,9032.0,3.9686551094055176
,,,,,,174,,,,,,,,,,,,,,,0.9812981486320496,0.9828118085861206,0.9820544123649597,0.9680240750312805,0.9699563384056091,0.968985915184021,0.9854561686515808,0.9839383959770203,0.9846966862678528,9076.0,8944.0,9090.0,7.310510635375977
,,,,,,175,,,,,,,,,,,,,,,0.9809055924415588,0.9825136661529541,0.9817090034484863,0.9678043127059937,0.9697209596633911,0.9687588810920715,0.9851366281509399,0.9835242629051208,0.9843297600746155,9150.0,9014.0,9165.0,3.7316813468933105
,,,,,,176,,,,,,,,,,,,,,,0.9799935221672058,0.9812669157981873,0.9806298017501831,0.9643961787223816,0.96880704164505,0.9665919542312622,0.9845154285430908,0.9832378029823303,0.9838762283325195,9235.0,9092.0,9247.0,9.033721923828125
,,,,,,177,,,,,,,,,,,,,,,0.9795020222663879,0.9809759259223938,0.9802384376525879,0.96400386095047,0.9686490297317505,0.966316282749176,0.9842003583908081,0.9827216267585754,0.9834604263305664,9304.0,9157.0,9318.0,4.955983638763428
,,,,,,178,,,,,,,,,,,,,,,0.9786848425865173,0.9799380898475647,0.9793111085891724,0.961936891078949,0.9649478793144226,0.963438093662262,0.9831394553184509,0.9818821549415588,0.9825103878974915,9371.0,9213.0,9383.0,6.270857810974121
